frame,entity,pos0,pos1,pos2,pos3,pos4,pos5,ik_tx,ik_ty,home_h,stored0,stored1,stored2,stored3,stored4,stored5,recomp0,recomp1,recomp2,recomp3,recomp4,recomp5,l2meas0,l2meas1,l2meas2,l2meas3,l2meas4,l2meas5,l2exp0,l2exp1,l2exp2,l2exp3,l2exp4,l2exp5
7290,0,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0.0000,648.13,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
7320,0,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0.0000,648.13,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
7350,0,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0.0000,648.13,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
7380,0,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0.0000,648.13,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
7410,0,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0.0000,648.13,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
7440,0,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0.0000,648.13,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
7470,0,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0.0000,648.13,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
7500,0,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0.0000,648.13,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
7530,0,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0.0000,648.13,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
7560,0,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0.0000,648.13,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
7590,0,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0.0000,648.13,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
7620,0,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0.0000,648.13,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
7650,0,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0.0000,648.13,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
7680,0,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0.0000,648.13,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
7710,0,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0.0000,648.13,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
7740,0,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0.0000,648.13,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
7770,0,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0.0000,648.13,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
7800,0,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0.0000,648.13,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
7830,0,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0.0000,648.13,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
7860,0,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0.0000,648.13,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
7890,0,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0.0000,648.13,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
7920,0,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0.0000,648.13,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
7950,0,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0.0000,648.13,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
7980,0,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0.0000,648.13,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
8010,0,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0.0000,648.13,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
8040,0,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0.0000,648.13,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
8070,0,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0.0000,648.13,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
8100,0,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0.0000,648.13,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
8130,0,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0.0000,648.13,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
8160,0,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0.0000,648.13,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
8190,0,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0.0000,648.13,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
8220,0,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0.0000,648.13,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
8250,0,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0.0000,648.13,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
8280,0,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0.0000,648.13,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
8310,0,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0.0000,648.13,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
8340,0,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0.0000,648.13,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
8370,0,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0.0000,648.13,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
8400,0,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0.0000,648.13,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
8430,0,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0.0000,648.13,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
8460,0,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0.0000,648.13,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
8490,0,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0.0000,648.13,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
8520,0,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0.0000,648.13,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
8550,0,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0.0000,648.13,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
8580,0,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0.0000,648.13,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
8610,0,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0.0000,648.13,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
8640,0,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0.0000,648.13,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
8670,0,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0.0000,648.13,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
8700,0,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0.0000,648.13,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
8730,0,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0.0000,648.13,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
8760,0,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0.0000,648.13,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
8790,0,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0.0000,648.13,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
8820,0,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0.0000,648.13,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
8850,0,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0.0000,648.13,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
8880,0,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0.0000,648.13,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
8910,0,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0.0000,648.13,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
8940,0,0.0000,12.0963,0.0000,0.000000,0.000000,0.000000,12.0963,0.0000,648.13,0.027161,-0.002475,-0.029190,0.030231,0.003701,-0.026083,0.027161,-0.002475,-0.029190,0.030231,0.003701,-0.026083,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
8970,0,0.0000,47.6922,0.0000,0.000000,0.000000,0.000000,47.6922,0.0000,648.13,0.113002,-0.002649,-0.108718,0.124877,0.021660,-0.096287,0.113002,-0.002649,-0.108718,0.124877,0.021660,-0.096287,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
9000,0,0.0000,95.2166,0.0000,0.000000,0.000000,0.000000,95.2166,0.0000,648.13,0.240174,0.013649,-0.198895,0.263269,0.061929,-0.173756,0.240174,0.013649,-0.198895,0.263269,0.061929,-0.173756,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
9030,0,0.0000,142.5167,0.0000,0.000000,0.000000,0.000000,142.5167,0.0000,648.13,0.379302,0.048469,-0.269001,0.413077,0.120244,-0.231241,0.379302,0.048469,-0.269001,0.413077,0.120244,-0.231241,723.9001,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
9060,0,0.0000,177.7803,0.0000,0.000000,0.000000,0.000000,177.7803,0.0000,648.13,0.490308,0.086331,-0.307939,0.531894,0.175457,-0.261002,0.490308,0.086331,-0.307939,0.531894,0.175457,-0.261002,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
9090,0,0.0000,189.3900,0.0000,0.000000,0.000000,0.000000,189.3900,0.0000,648.13,0.528137,0.100999,-0.318240,0.572299,0.195836,-0.268351,0.528137,0.100999,-0.318240,0.572299,0.195836,-0.268351,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
9120,0,0.0000,189.3900,0.0000,0.000000,0.000000,0.000000,189.3900,0.0000,648.13,0.528137,0.100999,-0.318240,0.572299,0.195836,-0.268351,0.528137,0.100999,-0.318240,0.572299,0.195836,-0.268351,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
9150,0,0.0000,189.3900,0.0000,0.000000,0.000000,0.000000,189.3900,0.0000,648.13,0.528137,0.100999,-0.318240,0.572299,0.195836,-0.268351,0.528137,0.100999,-0.318240,0.572299,0.195836,-0.268351,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
9180,0,0.0000,189.3900,0.0000,0.000000,0.000000,0.000000,189.3900,0.0000,648.13,0.528137,0.100999,-0.318240,0.572299,0.195836,-0.268351,0.528137,0.100999,-0.318240,0.572299,0.195836,-0.268351,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
9210,0,0.0000,189.3900,0.0000,0.000000,0.000000,0.000000,189.3900,0.0000,648.13,0.528137,0.100999,-0.318240,0.572299,0.195836,-0.268351,0.528137,0.100999,-0.318240,0.572299,0.195836,-0.268351,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
9240,0,0.0000,189.3900,0.0000,0.000000,0.000000,0.000000,189.3900,0.0000,648.13,0.528137,0.100999,-0.318240,0.572299,0.195836,-0.268351,0.528137,0.100999,-0.318240,0.572299,0.195836,-0.268351,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
9270,0,0.0000,189.3900,0.0000,0.000000,0.000000,0.000000,189.3900,0.0000,648.13,0.528137,0.100999,-0.318240,0.572299,0.195836,-0.268351,0.528137,0.100999,-0.318240,0.572299,0.195836,-0.268351,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
9300,0,0.0000,189.3900,0.0000,0.000000,0.000000,0.000000,189.3900,0.0000,648.13,0.528137,0.100999,-0.318240,0.572299,0.195836,-0.268351,0.528137,0.100999,-0.318240,0.572299,0.195836,-0.268351,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
9330,0,0.0000,189.3900,0.0000,0.000000,0.000000,0.000000,189.3900,0.0000,648.13,0.528137,0.100999,-0.318240,0.572299,0.195836,-0.268351,0.528137,0.100999,-0.318240,0.572299,0.195836,-0.268351,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
9360,0,0.0000,189.3900,0.0000,0.000000,0.000000,0.000000,189.3900,0.0000,648.13,0.528137,0.100999,-0.318240,0.572299,0.195836,-0.268351,0.528137,0.100999,-0.318240,0.572299,0.195836,-0.268351,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
9390,0,0.0000,189.3900,0.0000,0.000000,0.000000,0.000000,189.3900,0.0000,648.13,0.528137,0.100999,-0.318240,0.572299,0.195836,-0.268351,0.528137,0.100999,-0.318240,0.572299,0.195836,-0.268351,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
9420,0,0.0000,189.3900,0.0000,0.000000,0.000000,0.000000,189.3900,0.0000,648.13,0.528137,0.100999,-0.318240,0.572299,0.195836,-0.268351,0.528137,0.100999,-0.318240,0.572299,0.195836,-0.268351,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
9450,0,0.0000,189.3900,0.0000,0.000000,0.000000,0.000000,189.3900,0.0000,648.13,0.528137,0.100999,-0.318240,0.572299,0.195836,-0.268351,0.528137,0.100999,-0.318240,0.572299,0.195836,-0.268351,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
9480,0,0.0000,189.3900,0.0000,0.000000,0.000000,0.000000,189.3900,0.0000,648.13,0.528137,0.100999,-0.318240,0.572299,0.195836,-0.268351,0.528137,0.100999,-0.318240,0.572299,0.195836,-0.268351,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
9510,0,0.0000,189.3900,0.0000,0.000000,0.000000,0.000000,189.3900,0.0000,648.13,0.528137,0.100999,-0.318240,0.572299,0.195836,-0.268351,0.528137,0.100999,-0.318240,0.572299,0.195836,-0.268351,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
9540,0,0.0000,189.3900,0.0000,0.000000,0.000000,0.000000,189.3900,0.0000,648.13,0.528137,0.100999,-0.318240,0.572299,0.195836,-0.268351,0.528137,0.100999,-0.318240,0.572299,0.195836,-0.268351,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
9570,0,0.0000,189.3900,0.0000,0.000000,0.000000,0.000000,189.3900,0.0000,648.13,0.528137,0.100999,-0.318240,0.572299,0.195836,-0.268351,0.528137,0.100999,-0.318240,0.572299,0.195836,-0.268351,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
9600,0,0.0000,189.3900,0.0000,0.000000,0.000000,0.000000,189.3900,0.0000,648.13,0.528137,0.100999,-0.318240,0.572299,0.195836,-0.268351,0.528137,0.100999,-0.318240,0.572299,0.195836,-0.268351,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
9630,0,0.0000,189.3900,0.0000,0.000000,0.000000,0.000000,189.3900,0.0000,648.13,0.528137,0.100999,-0.318240,0.572299,0.195836,-0.268351,0.528137,0.100999,-0.318240,0.572299,0.195836,-0.268351,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
9660,0,0.0000,189.3900,0.0000,0.000000,0.000000,0.000000,189.3900,0.0000,648.13,0.528137,0.100999,-0.318240,0.572299,0.195836,-0.268351,0.528137,0.100999,-0.318240,0.572299,0.195836,-0.268351,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
9690,0,0.0000,189.3900,0.0000,0.000000,0.000000,0.000000,189.3900,0.0000,648.13,0.528137,0.100999,-0.318240,0.572299,0.195836,-0.268351,0.528137,0.100999,-0.318240,0.572299,0.195836,-0.268351,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
